ManagementParameter_Insert,830626002,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:53.170,2015-10-21 08:15:31.807,0
ManagementParameterDateTimeValueUpdate,814625945,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:53.130,2015-10-21 08:15:31.823,0
ManagementParameterValueUpdate,1547152557,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:41:03.470,2015-10-21 08:15:31.863,0
MDE_GetValue,142623551,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:50.630,2015-11-24 14:32:38.107,0
MDE_InitMeasureForClient,651149365,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:41:00.097,2016-07-18 23:05:11.313,0
MDE_InitMeasureForClientOld,635149308,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:59.887,2016-07-18 23:05:11.320,0
MDE_Insert,155147598,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:58.143,2016-07-18 23:05:11.053,0
MDE_InsertMin,110623437,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:50.510,2017-02-16 15:09:46.397,0
MDE_Select,318624178,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:50.977,2015-11-24 14:32:38.593,0
MDE_SelectTiles4User,302624121,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:50.933,2016-07-18 23:05:11.087,0
MDE_SetPictForClient,171147655,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:58.190,2016-07-18 23:05:11.323,0
MDE_SetVideoForDevice,331148225,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:58.657,2016-07-18 23:05:11.310,0
MDE_TriggerAlert,315148168,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:58.603,2015-11-24 14:32:39.040,0
MDE_Update,103671417,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:41:05.717,2016-07-18 23:05:11.093,0
MEA_CleanSimulatorData,587149137,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:59.593,2015-11-10 14:04:58.183,0
MEA_EVAL,183671702,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:41:06.207,2017-02-22 17:15:08.670,0
MEA_EVAL_OLD,571149080,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:59.557,2015-11-24 14:32:38.210,0
MEA_EVAL_TST,555149023,"P ",SQL_STORED_PROCEDURE,2015-05-10 09:40:59.457,2015-11-24 14:32:38.190,0
