Intervals,725577623,"U ",USER_TABLE,2017-05-30 15:52:11.510,2017-05-30 15:52:12.470,8,1,0
Links,757577737,"U ",USER_TABLE,2017-05-30 15:52:11.523,2017-05-30 15:52:12.487,2,1,0
VersionInfo,789577851,"U ",USER_TABLE,2017-05-30 15:52:11.527,2017-05-30 15:52:11.527,2,1,0
Zones,821577965,"U ",USER_TABLE,2017-05-30 15:52:11.530,2017-05-30 15:52:12.487,2,1,0
