DowntimeType,CLI_cID,FK_DowntimeType_CLI_Clients,1826821570,CLI_Clients,CLI_cID,2015-11-03 09:11:54.420,2015-11-03 09:11:54.420,0,NO_ACTION,NO_ACTION
DowntimeType,PLI_cID,FK_DowntimeType_PLI_ProductionLines,1842821627,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.420,2015-11-03 09:11:54.420,0,NO_ACTION,NO_ACTION
DTH_DeviceThumbnails,DEV_cID,FK_DTH_DeviceThumbnails_DEV_Devices,1906821855,DEV_Devices,DEV_cID,2015-11-03 09:11:54.427,2015-11-03 09:11:54.427,0,NO_ACTION,NO_ACTION
DVI_DeviceVideos,DEV_cID,FK_DVI_DeviceVideo_DEV_Devices,674817466,DEV_Devices,DEV_cID,2015-11-03 09:11:54.060,2015-11-03 09:11:54.060,0,NO_ACTION,NO_ACTION
EMP_Employees,CLI_cID,FK_EMP_Employee_CLI_Clients,1858821684,CLI_Clients,CLI_cID,2015-11-03 09:11:54.420,2015-11-03 09:11:54.420,0,NO_ACTION,NO_ACTION
EMP_Employees,EMT_cID,FK_EMP_Employees_EMT_EmployeeTitle,59863280,EMT_EmployeeTitle,EMT_cID,2016-04-15 15:10:06.163,2016-04-15 15:10:06.163,1,NO_ACTION,NO_ACTION
EMP_Employees,OPE_cID,FK_EMP_Employees_OPE_Operations,1874821741,OPE_Operations,OPE_cID,2015-11-03 09:11:54.423,2015-11-03 09:11:54.423,0,NO_ACTION,NO_ACTION
EMP_Employees,PLI_cID,FK_EMP_Employees_PLI_ProductionLines,1890821798,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.423,2015-11-03 09:11:54.423,0,NO_ACTION,NO_ACTION
EmployeeCount,PLI_cID,FK_EmployeeCount_PLI_ProductionLines,155863622,PLI_ProductionLines,PLI_cID,2016-07-21 18:22:36.927,2016-07-21 18:22:46.000,0,NO_ACTION,NO_ACTION
EmployeeSalary,EMP_cID,FK_EmployeeSalary_EMP_Employees,722817637,EMP_Employees,EMP_cID,2015-11-03 09:11:54.063,2015-11-03 09:11:54.063,0,NO_ACTION,NO_ACTION
EMT_EmployeeTitle,CLI_cID,FK_EMT_EmployeeTitle_CLI_Clients,171863679,CLI_Clients,CLI_cID,2016-07-21 18:22:36.953,2016-07-21 18:22:46.003,0,NO_ACTION,NO_ACTION
ENO_EmployeeNotes,EMP_cID,FK_ENO_EmployeeNotes_EMP_Employees,1490820373,EMP_Employees,EMP_cID,2015-11-03 09:11:54.290,2015-11-03 09:11:54.290,0,NO_ACTION,NO_ACTION
ENO_EmployeeNotes,USE_cID,FK_ENO_EmployeeNotes_USE_Users,1474820316,USE_Users,USE_cID,2015-11-03 09:11:54.290,2015-11-03 09:11:54.290,0,NO_ACTION,NO_ACTION
EPA_EmployeePauses,EMP_cID,FK_EPA_EmployeePauses_EMP_Employees,914818321,EMP_Employees,EMP_cID,2015-11-03 09:11:54.110,2015-11-03 09:11:54.110,0,NO_ACTION,NO_ACTION
EPA_EmployeePauses,EPR_cID,FK_EPA_EmployeePauses_EPR_EmployeeProductions,930818378,EPR_EmployeeProductions,EPR_cID,2015-11-03 09:11:54.110,2015-11-03 09:11:54.110,0,NO_ACTION,NO_ACTION
EPR_EmployeeProductions,EMP_cID,FK_EPR_EmployeeProductions_EMP_Employees,1026818720,EMP_Employees,EMP_cID,2015-11-03 09:11:54.180,2015-11-03 09:11:54.180,0,NO_ACTION,NO_ACTION
EPR_EmployeeProductions,OPE_cID,FK_EPR_EmployeeProductions_OPE_Operations,1042818777,OPE_Operations,OPE_cID,2015-11-03 09:11:54.180,2015-11-03 09:11:54.180,0,NO_ACTION,NO_ACTION
ETE_EmployeeTimeEvents,EMP_cID,FK_ETE_EmployeeTimeEvents_EMP_Employees,1970822083,EMP_Employees,EMP_cID,2015-11-03 09:11:54.473,2015-11-03 09:11:54.473,0,NO_ACTION,NO_ACTION
ETE_EmployeeTimeEvents,OPE_cID,FK_ETE_EmployeeTimeEvents_OPE_Operations,1986822140,OPE_Operations,OPE_cID,2015-11-03 09:11:54.473,2015-11-03 09:11:54.473,0,NO_ACTION,NO_ACTION
ETE_EmployeeTimeEvents,PLI_cID,FK_ETE_EmployeeTimeEvents_PLI_ProductionLines,2002822197,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.477,2015-11-03 09:11:54.477,0,NO_ACTION,NO_ACTION
ETP_EmployeeTimePauses,ETE_cID,FK_ETP_EmployeeTimePauses_ETE_EmployeeTimeEvents,690817523,ETE_EmployeeTimeEvents,ETE_cID,2015-11-03 09:11:54.060,2015-11-03 09:11:54.060,0,NO_ACTION,NO_ACTION
FDA_FormData,CLI_cID,FK_FDA_FormData_CLI_Clients,882818207,CLI_Clients,CLI_cID,2015-11-03 09:11:54.073,2015-11-03 09:11:54.073,0,NO_ACTION,NO_ACTION
FDA_FormData,PLI_cID,FK_FDA_FormData_PLI_ProductionLines,898818264,PLI_ProductionLines,PLI_cID,2015-11-03 09:11:54.103,2015-11-03 09:11:54.103,0,NO_ACTION,NO_ACTION
FDT_FormDataTables,CLI_cID,FK_FDT_FormDataTables_CLI_Clients,1810821513,CLI_Clients,CLI_cID,2015-11-03 09:11:54.413,2015-11-03 09:11:54.413,0,NO_ACTION,NO_ACTION
