sqlagent_job_history,IT,INTERNAL_TABLE,1,sqlagent_job_history_clust,133575514,CLUSTERED,NA,72057594045464576
sqlagent_job_history,IT,INTERNAL_TABLE,2,sqlagent_job_history_nc1,133575514,NONCLUSTERED,NA,72057594045530112
sqlagent_jobs,IT,INTERNAL_TABLE,1,sqlagent_jobs_clust,101575400,CLUSTERED,NA,72057594044678144
sqlagent_jobs,IT,INTERNAL_TABLE,2,sqlagent_jobs_nc1_name,101575400,NONCLUSTERED,NA,72057594044743680
sqlagent_jobsteps,IT,INTERNAL_TABLE,1,sqlagent_jobsteps_clust,117575457,CLUSTERED,NA,72057594045005824
sqlagent_jobsteps,IT,INTERNAL_TABLE,1,sqlagent_jobsteps_clust,117575457,CLUSTERED,NA,72057594044940288
sqlagent_jobsteps,IT,INTERNAL_TABLE,1,sqlagent_jobsteps_clust,117575457,CLUSTERED,NA,72057594045071360
sqlagent_jobsteps,IT,INTERNAL_TABLE,2,sqlagent_jobsteps_nc1,117575457,NONCLUSTERED,NA,72057594045136896
sqlagent_jobsteps,IT,INTERNAL_TABLE,3,sqlagent_jobsteps_nc2,117575457,NONCLUSTERED,NA,72057594045202432
sqlagent_jobsteps_logs,IT,INTERNAL_TABLE,0,NA,149575571,HEAP,NA,72057594045595648
sqlagent_jobsteps_logs,IT,INTERNAL_TABLE,0,NA,149575571,HEAP,NA,72057594045661184
sqlagent_jobsteps_logs,IT,INTERNAL_TABLE,2,sqlagent_jobsteps_logs_nc1,149575571,NONCLUSTERED,NA,72057594045726720
syscommittab,IT,INTERNAL_TABLE,1,ci_commit_ts,2089058478,CLUSTERED,NA,72057594042449920
syscommittab,IT,INTERNAL_TABLE,2,si_xdes_id,2089058478,NONCLUSTERED,NA,72057594042515456
sysallocunits,"S ",SYSTEM_TABLE,1,clust,7,CLUSTERED,NA,458752
sysallocunits,"S ",SYSTEM_TABLE,2,nc,7,NONCLUSTERED,NA,562949953880064
sysasymkeys,"S ",SYSTEM_TABLE,1,cl,95,CLUSTERED,NA,72057594041073664
sysasymkeys,"S ",SYSTEM_TABLE,1,cl,95,CLUSTERED,NA,72057594041008128
sysasymkeys,"S ",SYSTEM_TABLE,2,nc1,95,NONCLUSTERED,NA,72057594041139200
sysasymkeys,"S ",SYSTEM_TABLE,3,nc3,95,NONCLUSTERED,NA,72057594041204736
sysaudacts,"S ",SYSTEM_TABLE,1,clust,59,CLUSTERED,NA,281474980577280
sysbinobjs,"S ",SYSTEM_TABLE,1,clst,58,CLUSTERED,NA,72057594037993472
sysbinobjs,"S ",SYSTEM_TABLE,2,nc1,58,NONCLUSTERED,NA,72057594038059008
sysbinsubobjs,"S ",SYSTEM_TABLE,1,clst,97,CLUSTERED,NA,72057594038190080
sysbinsubobjs,"S ",SYSTEM_TABLE,2,nc1,97,NONCLUSTERED,NA,72057594038255616
sysbrickfiles,"S ",SYSTEM_TABLE,1,clst,22,CLUSTERED,NA,281474978152448
syscerts,"S ",SYSTEM_TABLE,1,cl,46,CLUSTERED,NA,72057594040680448
syscerts,"S ",SYSTEM_TABLE,1,cl,46,CLUSTERED,NA,72057594040614912
syscerts,"S ",SYSTEM_TABLE,2,nc1,46,NONCLUSTERED,NA,72057594040745984
syscerts,"S ",SYSTEM_TABLE,3,nc2,46,NONCLUSTERED,NA,72057594040811520
syscerts,"S ",SYSTEM_TABLE,4,nc3,46,NONCLUSTERED,NA,72057594040877056
syschildinsts,"S ",SYSTEM_TABLE,1,cl,80,CLUSTERED,NA,281474981953536
sysclones,"S ",SYSTEM_TABLE,1,clst,6,CLUSTERED,NA,281474977103872
sysclsobjs,"S ",SYSTEM_TABLE,1,clst,64,CLUSTERED,NA,281474980904960
sysclsobjs,"S ",SYSTEM_TABLE,2,nc,64,NONCLUSTERED,NA,562949957615616
syscolpars,"S ",SYSTEM_TABLE,1,clst,41,CLUSTERED,NA,281474979397632
syscolpars,"S ",SYSTEM_TABLE,2,nc,41,NONCLUSTERED,NA,562949956108288
syscompfragments,"S ",SYSTEM_TABLE,1,clst,82,CLUSTERED,NA,281474982084608
sysconvgroup,"S ",SYSTEM_TABLE,1,clst,71,CLUSTERED,NA,72057594039566336
syscscolsegments,"S ",SYSTEM_TABLE,1,clust,62,CLUSTERED,NA,72057594044481536
syscsdictionaries,"S ",SYSTEM_TABLE,1,clust,63,CLUSTERED,NA,72057594044547072
syscsrowgroups,"S ",SYSTEM_TABLE,1,clust,35,CLUSTERED,NA,281474979004416
sysdbfiles,"S ",SYSTEM_TABLE,1,clst,20,CLUSTERED,NA,281474978021376
sysdbfrag,"S ",SYSTEM_TABLE,1,cl,18,CLUSTERED,NA,281474977890304
sysdbfrag,"S ",SYSTEM_TABLE,2,nc1,18,NONCLUSTERED,NA,562949954600960
sysdbreg,"S ",SYSTEM_TABLE,1,clst,28,CLUSTERED,NA,281474978545664
sysdbreg,"S ",SYSTEM_TABLE,2,nc1,28,NONCLUSTERED,NA,562949955256320
sysdbreg,"S ",SYSTEM_TABLE,3,nc2,28,NONCLUSTERED,NA,844424931966976
sysdercv,"S ",SYSTEM_TABLE,1,cl,73,CLUSTERED,NA,72057594040287232
sysdesend,"S ",SYSTEM_TABLE,1,cl,72,CLUSTERED,NA,72057594040156160
sysendpts,"S ",SYSTEM_TABLE,1,clst,56,CLUSTERED,NA,281474980380672
sysendpts,"S ",SYSTEM_TABLE,2,nc1,56,NONCLUSTERED,NA,562949957091328
sysextfileformats,"S ",SYSTEM_TABLE,1,clidx1,38,CLUSTERED,NA,281474979201024
sysextfileformats,"S ",SYSTEM_TABLE,2,ncidx1,38,NONCLUSTERED,NA,562949955911680
sysextsources,"S ",SYSTEM_TABLE,1,clidx1,36,CLUSTERED,NA,281474979069952
sysextsources,"S ",SYSTEM_TABLE,2,ncidx1,36,NONCLUSTERED,NA,562949955780608
sysexttables,"S ",SYSTEM_TABLE,1,clidx1,37,CLUSTERED,NA,281474979135488
sysfgfrag,"S ",SYSTEM_TABLE,1,cl,19,CLUSTERED,NA,281474977955840
sysfiles1,"S ",SYSTEM_TABLE,0,NA,8,HEAP,NA,524288
sysfoqueues,"S ",SYSTEM_TABLE,1,clst,79,CLUSTERED,NA,281474981888000
sysfos,"S ",SYSTEM_TABLE,1,clst,89,CLUSTERED,NA,281474982543360
sysfos,"S ",SYSTEM_TABLE,2,nc1,89,NONCLUSTERED,NA,562949959254016
sysftinds,"S ",SYSTEM_TABLE,1,clst,25,CLUSTERED,NA,281474978349056
sysftproperties,"S ",SYSTEM_TABLE,1,clst,86,CLUSTERED,NA,281474982346752
sysftproperties,"S ",SYSTEM_TABLE,2,nonclst,86,NONCLUSTERED,NA,562949959057408
sysftproperties,"S ",SYSTEM_TABLE,3,nonclstgi,86,NONCLUSTERED,NA,844424935768064
sysftsemanticsdb,"S ",SYSTEM_TABLE,1,cl,84,CLUSTERED,NA,281474982215680
sysftstops,"S ",SYSTEM_TABLE,1,clst,85,CLUSTERED,NA,281474982281216
sysguidrefs,"S ",SYSTEM_TABLE,1,cl,78,CLUSTERED,NA,72057594038386688
sysguidrefs,"S ",SYSTEM_TABLE,2,nc,78,NONCLUSTERED,NA,72057594038452224
sysidxstats,"S ",SYSTEM_TABLE,1,clst,54,CLUSTERED,NA,281474980249600
sysidxstats,"S ",SYSTEM_TABLE,2,nc,54,NONCLUSTERED,NA,562949956960256
sysiscols,"S ",SYSTEM_TABLE,1,clst,55,CLUSTERED,NA,281474980315136
sysiscols,"S ",SYSTEM_TABLE,2,nc1,55,NONCLUSTERED,NA,562949957025792
syslnklgns,"S ",SYSTEM_TABLE,1,cl,48,CLUSTERED,NA,281474979856384
sysmultiobjrefs,"S ",SYSTEM_TABLE,1,clst,75,CLUSTERED,NA,281474981625856
sysmultiobjrefs,"S ",SYSTEM_TABLE,2,nc1,75,NONCLUSTERED,NA,562949958336512
sysmultiobjvalues,"S ",SYSTEM_TABLE,1,clust,40,CLUSTERED,NA,281474979332096
sysmultiobjvalues,"S ",SYSTEM_TABLE,1,clust,40,CLUSTERED,NA,72057594045792256
sysmultiobjvalues,"S ",SYSTEM_TABLE,2,nc1,40,NONCLUSTERED,NA,562949956042752
sysnsobjs,"S ",SYSTEM_TABLE,1,clst,44,CLUSTERED,NA,281474979594240
sysnsobjs,"S ",SYSTEM_TABLE,2,nc,44,NONCLUSTERED,NA,562949956304896
sysobjkeycrypts,"S ",SYSTEM_TABLE,1,cl,94,CLUSTERED,NA,72057594040483840
sysobjkeycrypts,"S ",SYSTEM_TABLE,1,cl,94,CLUSTERED,NA,72057594040418304
sysobjvalues,"S ",SYSTEM_TABLE,1,clst,60,CLUSTERED,NA,281474980642816
sysobjvalues,"S ",SYSTEM_TABLE,1,clst,60,CLUSTERED,NA,71776119065149440
sysowners,"S ",SYSTEM_TABLE,1,clst,27,CLUSTERED,NA,281474978480128
sysowners,"S ",SYSTEM_TABLE,2,nc1,27,NONCLUSTERED,NA,562949955190784
sysowners,"S ",SYSTEM_TABLE,3,nc2,27,NONCLUSTERED,NA,844424931901440
sysphfg,"S ",SYSTEM_TABLE,1,cl,23,CLUSTERED,NA,281474978217984
syspriorities,"S ",SYSTEM_TABLE,1,cl,17,CLUSTERED,NA,281474977824768
syspriorities,"S ",SYSTEM_TABLE,2,nc,17,NONCLUSTERED,NA,562949954535424
syspriorities,"S ",SYSTEM_TABLE,3,nc2,17,NONCLUSTERED,NA,844424931246080
sysprivs,"S ",SYSTEM_TABLE,1,clust,29,CLUSTERED,NA,281474978611200
syspru,"S ",SYSTEM_TABLE,1,cl,21,CLUSTERED,NA,281474978086912
sysprufiles,"S ",SYSTEM_TABLE,1,clst,24,CLUSTERED,NA,281474978283520
sysqnames,"S ",SYSTEM_TABLE,1,clst,90,CLUSTERED,NA,72057594038583296
sysqnames,"S ",SYSTEM_TABLE,2,nc1,90,NONCLUSTERED,NA,72057594038648832
sysremsvcbinds,"S ",SYSTEM_TABLE,1,clst,67,CLUSTERED,NA,72057594039304192
sysremsvcbinds,"S ",SYSTEM_TABLE,2,nc1,67,NONCLUSTERED,NA,72057594039369728
sysremsvcbinds,"S ",SYSTEM_TABLE,3,nc2,67,NONCLUSTERED,NA,72057594039435264
sysrmtlgns,"S ",SYSTEM_TABLE,1,cl,47,CLUSTERED,NA,281474979790848
sysrowsetrefs,"S ",SYSTEM_TABLE,1,clust,65,CLUSTERED,NA,281474980970496
sysrowsets,"S ",SYSTEM_TABLE,1,clust,5,CLUSTERED,NA,327680
sysrscols,"S ",SYSTEM_TABLE,1,clst,3,CLUSTERED,NA,196608
sysrts,"S ",SYSTEM_TABLE,1,clst,69,CLUSTERED,NA,72057594039697408
sysrts,"S ",SYSTEM_TABLE,2,nc1,69,NONCLUSTERED,NA,72057594039762944
sysrts,"S ",SYSTEM_TABLE,3,nc2,69,NONCLUSTERED,NA,72057594039828480
sysscalartypes,"S ",SYSTEM_TABLE,1,clst,50,CLUSTERED,NA,281474979987456
sysscalartypes,"S ",SYSTEM_TABLE,2,nc1,50,NONCLUSTERED,NA,562949956698112
sysscalartypes,"S ",SYSTEM_TABLE,3,nc2,50,NONCLUSTERED,NA,844424933408768
sysschobjs,"S ",SYSTEM_TABLE,1,clst,34,CLUSTERED,NA,281474978938880
sysschobjs,"S ",SYSTEM_TABLE,2,nc1,34,NONCLUSTERED,NA,562949955649536
sysschobjs,"S ",SYSTEM_TABLE,3,nc2,34,NONCLUSTERED,NA,844424932360192
sysschobjs,"S ",SYSTEM_TABLE,4,nc3,34,NONCLUSTERED,NA,1125899909070848
sysseobjvalues,"S ",SYSTEM_TABLE,1,clst,9,CLUSTERED,NA,281474977300480
sysseobjvalues,"S ",SYSTEM_TABLE,1,clst,9,CLUSTERED,NA,72057594043367424
syssingleobjrefs,"S ",SYSTEM_TABLE,1,clst,74,CLUSTERED,NA,281474981560320
syssingleobjrefs,"S ",SYSTEM_TABLE,2,nc1,74,NONCLUSTERED,NA,562949958270976
syssoftobjrefs,"S ",SYSTEM_TABLE,1,clst,98,CLUSTERED,NA,281474983133184
syssoftobjrefs,"S ",SYSTEM_TABLE,2,nc1,98,NONCLUSTERED,NA,562949959843840
syssqlguides,"S ",SYSTEM_TABLE,1,clst,96,CLUSTERED,NA,72057594041335808
syssqlguides,"S ",SYSTEM_TABLE,1,clst,96,CLUSTERED,NA,72057594042580992
syssqlguides,"S ",SYSTEM_TABLE,2,nc1,96,NONCLUSTERED,NA,72057594041401344
syssqlguides,"S ",SYSTEM_TABLE,3,nc2,96,NONCLUSTERED,NA,72057594041466880
systypedsubobjs,"S ",SYSTEM_TABLE,1,clst,51,CLUSTERED,NA,281474980052992
systypedsubobjs,"S ",SYSTEM_TABLE,2,nc,51,NONCLUSTERED,NA,562949956763648
sysusermsgs,"S ",SYSTEM_TABLE,1,clst,45,CLUSTERED,NA,281474979659776
syswebmethods,"S ",SYSTEM_TABLE,1,clst,57,CLUSTERED,NA,281474980446208
sysxlgns,"S ",SYSTEM_TABLE,1,cl,42,CLUSTERED,NA,281474979463168
sysxlgns,"S ",SYSTEM_TABLE,2,nc1,42,NONCLUSTERED,NA,562949956173824
sysxlgns,"S ",SYSTEM_TABLE,3,nc2,42,NONCLUSTERED,NA,844424932884480
sysxmitbody,"S ",SYSTEM_TABLE,1,clst,87,CLUSTERED,NA,281474982412288
sysxmitbody,"S ",SYSTEM_TABLE,1,clst,87,CLUSTERED,NA,72057594043236352
sysxmitqueue,"S ",SYSTEM_TABLE,1,clst,68,CLUSTERED,NA,72057594040025088
sysxmitqueue,"S ",SYSTEM_TABLE,1,clst,68,CLUSTERED,NA,72057594039959552
sysxmlcomponent,"S ",SYSTEM_TABLE,1,cl,91,CLUSTERED,NA,72057594038779904
sysxmlcomponent,"S ",SYSTEM_TABLE,2,nc1,91,NONCLUSTERED,NA,72057594038845440
sysxmlfacet,"S ",SYSTEM_TABLE,1,cl,92,CLUSTERED,NA,72057594038976512
sysxmlplacement,"S ",SYSTEM_TABLE,1,cl,93,CLUSTERED,NA,72057594039107584
sysxmlplacement,"S ",SYSTEM_TABLE,2,nc1,93,NONCLUSTERED,NA,72057594039173120
sysxprops,"S ",SYSTEM_TABLE,1,clust,49,CLUSTERED,NA,281474979921920
sysxsrvs,"S ",SYSTEM_TABLE,1,cl,43,CLUSTERED,NA,281474979528704
sysxsrvs,"S ",SYSTEM_TABLE,2,nc1,43,NONCLUSTERED,NA,562949956239360
ApiKey,"U ",USER_TABLE,1,PK_AKE_ApiKeys,597577167,CLUSTERED,PRIMARY KEY,72057594046906368
ApiKey,"U ",USER_TABLE,2,IX_AKE_cApiKey,597577167,NONCLUSTERED,NA,72057594050838528
ApiKey,"U ",USER_TABLE,3,IX_AKE_USA_iID,597577167,NONCLUSTERED,NA,72057594050904064
ApiKey,"U ",USER_TABLE,4,IX_AKE_USE_cID,597577167,NONCLUSTERED,NA,72057594050969600
ApiRequestLog,"U ",USER_TABLE,1,PK_ApiRequest,629577281,CLUSTERED,PRIMARY KEY,72057594047168512
Application,"U ",USER_TABLE,1,PK_APP_Applications,661577395,CLUSTERED,PRIMARY KEY,72057594047234048
Application,"U ",USER_TABLE,2,IX_APP_cKey,661577395,NONCLUSTERED,NA,72057594051035136
CLI_Clients,"U ",USER_TABLE,1,PK_CLI_Clients,693577509,CLUSTERED,PRIMARY KEY,72057594047365120
CLI_Clients,"U ",USER_TABLE,2,IX_CLI_Clients_Name,693577509,NONCLUSTERED,NA,72057594051100672
CLI_Clients,"U ",USER_TABLE,3,IX_CLI_Clients_Prefix,693577509,NONCLUSTERED,NA,72057594051166208
Company,"U ",USER_TABLE,1,PK_USC_Company,725577623,CLUSTERED,PRIMARY KEY,72057594047561728
CSE_ClientSensors,"U ",USER_TABLE,1,PK_CSE_ClientSensors,757577737,CLUSTERED,PRIMARY KEY,72057594047627264
CSE_ClientSensors,"U ",USER_TABLE,2,IX_CSE_cKeyUnicity,757577737,NONCLUSTERED,NA,72057594051231744
CSE_ClientSensors,"U ",USER_TABLE,3,IX_CSE_CLI_cID,757577737,NONCLUSTERED,NA,72057594051297280
DON_DomainName,"U ",USER_TABLE,1,PK_DON_DomainName,789577851,CLUSTERED,PRIMARY KEY,72057594047823872
DON_DomainName,"U ",USER_TABLE,2,IX_DON_DomainNameUnicity,789577851,NONCLUSTERED,NA,72057594051362816
FDC_FormDefinitionVersionClients,"U ",USER_TABLE,1,PK_FDC_FormDefinitionVersionClients,821577965,CLUSTERED,PRIMARY KEY,72057594047954944
FDV_FormDefinitionVersions,"U ",USER_TABLE,1,PK_FDV_FormDefinitionVersions,853578079,CLUSTERED,PRIMARY KEY,72057594048020480
FDV_FormDefinitionVersions,"U ",USER_TABLE,1,PK_FDV_FormDefinitionVersions,853578079,CLUSTERED,PRIMARY KEY,72057594048151552
FDV_FormDefinitionVersions,"U ",USER_TABLE,1,PK_FDV_FormDefinitionVersions,853578079,CLUSTERED,PRIMARY KEY,72057594048086016
FOD_FormDefinitions,"U ",USER_TABLE,1,PK_FOD_FormDefinitions,885578193,CLUSTERED,PRIMARY KEY,72057594048217088
FST_FormSyncTasks,"U ",USER_TABLE,1,PK_FST_FormSyncTasks,917578307,CLUSTERED,PRIMARY KEY,72057594048282624
FST_FormSyncTasks,"U ",USER_TABLE,1,PK_FST_FormSyncTasks,917578307,CLUSTERED,PRIMARY KEY,72057594048413696
FST_FormSyncTasks,"U ",USER_TABLE,1,PK_FST_FormSyncTasks,917578307,CLUSTERED,PRIMARY KEY,72057594048348160
HFD_HistoryFormDefinitionVersions,"U ",USER_TABLE,1,PK_HFD_HistoryFormDefinitionVersions,949578421,CLUSTERED,PRIMARY KEY,72057594048479232
HFD_HistoryFormDefinitionVersions,"U ",USER_TABLE,1,PK_HFD_HistoryFormDefinitionVersions,949578421,CLUSTERED,PRIMARY KEY,72057594048544768
IPS_IpServers,"U ",USER_TABLE,1,PK_IPS_IpServers,981578535,CLUSTERED,PRIMARY KEY,72057594048610304
IPS_IpServers,"U ",USER_TABLE,1,PK_IPS_IpServers,981578535,CLUSTERED,PRIMARY KEY,72057594048741376
IPS_IpServers,"U ",USER_TABLE,1,PK_IPS_IpServers,981578535,CLUSTERED,PRIMARY KEY,72057594048675840
KitTemplate,"U ",USER_TABLE,1,PK_KitTemplate,1013578649,CLUSTERED,PRIMARY KEY,72057594048806912
KitTemplateAttribute,"U ",USER_TABLE,1,PK_KitTemplateAttribute,1045578763,CLUSTERED,PRIMARY KEY,72057594048872448
KitTemplateMeasureDefinition,"U ",USER_TABLE,1,PK_KitTemplateMeasureDefinition,1077578877,CLUSTERED,PRIMARY KEY,72057594048937984
KitTemplateMeasureDefinition,"U ",USER_TABLE,1,PK_KitTemplateMeasureDefinition,1077578877,CLUSTERED,PRIMARY KEY,72057594049069056
KitTemplateMeasureDefinition,"U ",USER_TABLE,1,PK_KitTemplateMeasureDefinition,1077578877,CLUSTERED,PRIMARY KEY,72057594049003520
LOE_LogExceptions,"U ",USER_TABLE,1,PK_LOE_LogExceptions,1109578991,CLUSTERED,PRIMARY KEY,72057594049134592
LOE_LogExceptions,"U ",USER_TABLE,1,PK_LOE_LogExceptions,1109578991,CLUSTERED,PRIMARY KEY,72057594049265664
LOE_LogExceptions,"U ",USER_TABLE,1,PK_LOE_LogExceptions,1109578991,CLUSTERED,PRIMARY KEY,72057594049200128
LOE_LogExceptions,"U ",USER_TABLE,2,IX_LOE_Deleted,1109578991,NONCLUSTERED,NA,72057594051428352
LOE_LogExceptions,"U ",USER_TABLE,3,IX_LOE_dtCreated,1109578991,NONCLUSTERED,NA,72057594051493888
PRE_Preferences,"U ",USER_TABLE,1,PK_PRE_Preferences,1141579105,CLUSTERED,PRIMARY KEY,72057594049462272
Right,"U ",USER_TABLE,1,PK_RIG_Rights,1173579219,CLUSTERED,PRIMARY KEY,72057594049527808
RightAction,"U ",USER_TABLE,1,PK_RIA_RightActions,1205579333,CLUSTERED,PRIMARY KEY,72057594049593344
SER_Servers,"U ",USER_TABLE,1,PK_SER_Servers,1237579447,CLUSTERED,PRIMARY KEY,72057594049658880
SER_Servers,"U ",USER_TABLE,1,PK_SER_Servers,1237579447,CLUSTERED,PRIMARY KEY,72057594049789952
SER_Servers,"U ",USER_TABLE,1,PK_SER_Servers,1237579447,CLUSTERED,PRIMARY KEY,72057594049724416
UNO_UserNotices,"U ",USER_TABLE,1,PK_UNO_UserNotices,1269579561,CLUSTERED,PRIMARY KEY,72057594049855488
UNO_UserNotices,"U ",USER_TABLE,1,PK_UNO_UserNotices,1269579561,CLUSTERED,PRIMARY KEY,72057594049986560
UNO_UserNotices,"U ",USER_TABLE,1,PK_UNO_UserNotices,1269579561,CLUSTERED,PRIMARY KEY,72057594049921024
USE_Users,"U ",USER_TABLE,1,PK_USE_Users,1301579675,CLUSTERED,PRIMARY KEY,72057594050052096
USE_Users,"U ",USER_TABLE,2,IX_USE_cRestApiKey,1301579675,NONCLUSTERED,NA,72057594051559424
USE_Users,"U ",USER_TABLE,3,IX_USE_Users_EmailUnicity,1301579675,NONCLUSTERED,NA,72057594051624960
UserAccount,"U ",USER_TABLE,1,PK_UserAccount_UserAccountid,1333579789,CLUSTERED,PRIMARY KEY,72057594050248704
UserAccount,"U ",USER_TABLE,2,IX_UserAccount_EmailUnicity,1333579789,NONCLUSTERED,NA,72057594051690496
UserAccount,"U ",USER_TABLE,3,IX_UserAccounts_EmailRegistrationToken,1333579789,NONCLUSTERED,NA,72057594051756032
UserAccountClient,"U ",USER_TABLE,1,PK_UAC_UserAccountClients,1365579903,CLUSTERED,PRIMARY KEY,72057594050445312
UserAccountClient,"U ",USER_TABLE,2,IX_UAC_USA_iID,1365579903,NONCLUSTERED,NA,72057594051821568
UserAccountGroup,"U ",USER_TABLE,1,PK_UAG_UserAccountGroups,1397580017,CLUSTERED,PRIMARY KEY,72057594050576384
VER_Versions,"U ",USER_TABLE,1,PK_VER_Versions,1429580131,CLUSTERED,PRIMARY KEY,72057594050641920
VER_Versions,"U ",USER_TABLE,2,IX_VER_cKey,1429580131,NONCLUSTERED,NA,72057594051887104
