Intervals,ZoneId,FK_Intervals_Zones,853578079,Zones,Id,2017-05-30 15:52:11.547,2017-05-30 15:52:12.470,0,NO_ACTION,NO_ACTION
Links,CanonicalZoneId,FK_Links_Zones_2,885578193,Zones,Id,2017-05-30 15:52:11.577,2017-05-30 15:52:12.487,0,NO_ACTION,NO_ACTION
Links,LinkZoneId,FK_Links_Zones_1,869578136,Zones,Id,2017-05-30 15:52:11.560,2017-05-30 15:52:12.480,0,NO_ACTION,NO_ACTION
