KIT_PROD_EFFICIENCY_PLI,898102240,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.600,2016-07-21 18:22:43.587
KIT_PROD_EFFICIENCY_PRD,1631344876,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.203,2016-01-17 20:06:41.203
KIT_PROD_EFFICIENCY_VALUE_PLI,1647344933,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.300,2016-10-03 16:32:40.153
KIT_PROD_EFFICIENCY_VALUE_PRD,1663344990,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.397,2016-10-03 16:32:40.237
KIT_PROD_PRODUCTIVITY_PLB,914102297,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.687,2017-02-16 15:09:49.493
KIT_PROD_PRODUCTIVITY_PLI,930102354,FN,SQL_SCALAR_FUNCTION,2015-05-10 09:40:46.770,2017-02-09 15:00:21.580
KIT_PROD_PRODUCTIVITY_PRD,891866244,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.750,2017-02-09 15:00:21.643
KIT_PROD_PRODUCTIVITY_VALUE_PLB,1679345047,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.490,2017-02-16 15:09:49.683
KIT_PROD_PRODUCTIVITY_VALUE_PLI,907866301,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.860,2017-02-09 15:00:21.797
KIT_PROD_PRODUCTIVITY_VALUE_PRD,923866358,FN,SQL_SCALAR_FUNCTION,2017-01-27 11:38:49.960,2017-02-09 15:00:21.843
KIT_PROD_SPEED_LINE_PLB,1695345104,FN,SQL_SCALAR_FUNCTION,2016-01-17 20:06:41.547,2017-02-16 15:09:49.903
